Global Seamount Database from Kim, S.-S., and P. Wessel (2011), Geophys. J. Int., in revision.
This file contains 24,646 potential seamounts from the entire ocean basins.
The columns are:
Col 1: Longitude (-180/+180). Center of each seamount (in degrees)
Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
Col 3: Estimated azimuth of the basal ellipse (in degree)
Col 4: Estimated major axis of the basal ellipse of each seamount (in km)
Col 5: Estimated minor axis of the basal ellipse of each seamount (in km)
Col 6: Seamount height obtained from the prediced bathymetry TOPO V12 (in m)
Col 7: Maximum amplitude of the Free-Air Gravity Anomaly (in mGal)
Col 8: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
Col 9: Regional depth of each seamount (in m)
Col 10: Age of underlying seafloor from the AGE 3.2 grid (in Myr)
Col 11: ID for each seamount (plate_###)
For explanation of modeling and notations, please see our GJI paper

Longitude	Latitude	Azimuth	Major	Minor	Height	FAA	VGG	Depth	CrustAge	ID
-24.36707	-00.79750	1.1	12.3	8.5	465.9	60.4	40.1	-2951.2	2.0	KW-00213
-24.39427	00.46065	-78.0	29.9	17.6	351.5	42.2	36.6	-3247.9	3.8	KW-00214
-24.04539	00.25523	79.5	15.6	13.4	571.3	27.8	40.4	-3693.4	5.6	KW-00215
-24.68059	-00.06577	0.5	17.7	15.8	545.7	50.8	40.8	-2872.8	1.2	KW-00216
-24.34646	-00.24708	-48.0	12.5	7.1	271.8	52.4	36.8	-2900.4	2.9	KW-00217
-23.33302	-00.37875	129.5	10.9	9.2	337.0	21.5	36.6	-3852.7	8.9	KW-00218
-24.54077	-00.14498	57.5	26.0	17.5	577.1	61.2	38.6	-3064.4	1.9	KW-00219
-24.50137	-00.52438	6.3	11.8	8.8	333.3	57.8	31.4	-2845.3	1.6	KW-00220
04.86004	-02.35280	-49.0	27.8	15.5	3154.8	175.3	224.8	-4046.1	101.7	KW-00221
03.44469	-03.65102	-60.1	32.6	17.6	3732.7	151.4	184.6	-4677.2	94.0	KW-00222
00.74243	-03.02353	73.0	33.6	15.8	3995.0	174.1	189.3	-4009.9	74.1	KW-00223
04.53771	-04.29565	82.0	20.4	18.0	3125.2	129.5	174.1	-4798.3	99.6	KW-00224
03.41563	-02.43681	38.9	19.8	17.3	2789.9	135.3	180.5	-4121.1	87.3	KW-00225
01.81246	-01.10134	-9.6	18.3	15.6	2702.6	122.9	174.5	-4246.1	83.2	KW-00226
02.15802	-00.60878	74.6	21.6	18.5	2858.8	124.5	164.6	-4381.8	85.0	KW-00227
01.51108	-03.33258	1.7	30.8	16.0	3356.2	126.5	159.0	-4361.4	76.9	KW-00228
01.86749	-03.21785	75.9	18.6	16.4	3075.1	108.0	153.6	-4210.1	78.8	KW-00229
02.93296	-04.03590	-24.5	20.6	15.4	2995.9	94.1	147.7	-4806.0	91.2	KW-00230
05.08668	-02.02078	-50.9	16.8	15.4	1822.9	79.1	131.5	-3668.7	102.5	KW-00231
00.89774	-01.62085	77.7	18.0	15.5	2321.2	86.1	130.5	-4609.4	77.9	KW-00232
02.60437	-00.36054	59.0	20.4	15.2	2096.1	81.2	124.8	-4362.4	86.6	KW-00233
01.32276	-02.07387	-73.1	23.8	14.5	2193.6	105.0	125.2	-4361.2	78.8	KW-00234
02.25293	-03.17227	-52.2	18.4	14.8	2268.9	80.1	118.7	-4372.3	80.6	KW-00235
01.68140	-01.66423	40.1	25.1	14.0	2246.7	90.6	118.6	-4554.0	81.3	KW-00236
01.22142	-02.46134	35.6	14.7	14.3	1637.1	71.8	103.4	-4377.8	77.5	KW-00237
02.74051	-02.80488	63.0	13.4	12.8	1417.0	65.1	94.4	-4488.6	83.5	KW-00238
01.22759	-03.44437	-64.5	13.5	11.5	1699.6	57.7	107.0	-4389.4	75.4	KW-00239
01.50114	-00.62701	61.3	31.2	13.1	2164.3	55.7	91.5	-4651.7	82.8	KW-00240
00.57193	-01.44887	70.2	29.6	12.2	2118.4	66.8	99.5	-4639.3	76.8	KW-00241
05.00161	-01.50146	-42.0	21.7	15.2	1531.9	67.1	85.0	-3654.0	96.5	KW-00242
00.72204	-03.47811	-60.6	21.5	12.7	1583.6	70.9	90.3	-4084.9	73.1	KW-00243
02.39408	-00.43999	82.7	15.6	11.9	1505.5	50.8	87.7	-4400.0	85.9	KW-00244
04.24561	-01.57595	67.9	16.0	13.7	743.0	71.6	82.5	-3492.4	92.2	KW-00245
01.43999	-01.73704	-65.6	14.3	11.8	988.4	53.1	83.5	-4380.2	80.1	KW-00246
01.90396	-02.43003	-76.2	36.4	11.7	1433.3	64.5	82.7	-4508.9	80.6	KW-00247
00.96052	-03.51118	34.8	13.6	12.8	1613.6	57.2	88.0	-4434.9	74.1	KW-00248
01.26444	-02.31699	19.7	15.2	12.6	1659.4	65.7	79.3	-4097.0	78.0	KW-00249
04.69514	-01.56399	-27.7	13.7	11.1	1017.1	52.5	74.5	-3620.1	94.6	KW-00250
04.05773	-01.66648	62.7	20.2	14.5	1226.6	63.2	78.9	-4076.0	91.2	KW-00251
02.48169	-02.95721	-85.7	17.7	12.7	1397.2	61.6	77.8	-4252.3	82.1	KW-00252
01.64679	00.02646	-4.6	14.5	12.2	1465.4	29.3	71.5	-4754.3	83.3	KW-00253
02.27261	-02.42408	-87.7	24.7	10.5	679.0	54.3	74.8	-3865.6	82.2	KW-00254
04.37126	-01.52226	-43.6	14.9	12.0	838.8	63.7	68.7	-3796.1	92.9	KW-00255
02.47483	-02.44099	-60.4	27.3	12.3	1557.6	59.0	66.7	-4374.5	83.1	KW-00256
02.26834	-02.87269	-57.7	13.0	9.9	1454.9	45.1	75.6	-4183.0	81.2	KW-00257
02.62564	-02.92226	39.7	18.1	12.9	993.8	55.8	67.7	-4303.2	82.8	KW-00258
02.49043	-03.90088	-52.1	33.1	8.6	1154.2	44.8	59.5	-4509.7	89.1	KW-00259
02.98757	-02.05382	49.1	15.1	13.1	786.1	45.2	67.0	-4046.6	86.0	KW-00260
02.04545	-02.41988	-65.2	16.5	8.6	755.2	53.8	40.5	-4158.4	81.2	KW-00261
02.41316	-00.00367	54.8	14.5	13.2	1776.7	32.6	67.4	-4469.9	86.6	KW-00262
03.22480	-02.10960	-10.4	15.2	13.4	688.4	33.3	66.5	-4101.7	86.8	KW-00263
02.97324	-04.28177	-41.0	24.4	12.7	1214.0	30.8	63.3	-4949.1	91.3	KW-00264
01.30110	-00.75900	-19.3	16.3	9.5	1126.2	29.7	62.9	-4778.5	81.6	KW-00265
01.44026	-02.20820	9.8	28.9	14.3	1423.0	64.3	55.9	-4476.9	79.0	KW-00266
04.55174	-01.79417	-34.4	18.5	12.8	725.2	49.1	60.4	-3992.4	93.8	KW-00267
03.70959	-01.82657	61.4	19.7	7.9	742.5	45.7	46.7	-3879.6	89.4	KW-00268
01.27651	-02.73257	23.6	16.8	11.5	703.4	29.5	55.8	-4566.0	77.1	KW-00269
03.01475	-01.34273	-24.9	18.9	10.8	647.3	41.0	41.0	-4203.6	90.2	KW-00270
00.99485	-02.43677	51.0	20.5	10.9	950.7	40.4	47.8	-4488.7	76.5	KW-00271
02.32046	-01.78392	-9.9	13.3	6.3	386.7	33.8	44.4	-4121.0	84.6	KW-00272
03.96293	00.15944	-42.6	12.3	7.6	365.6	34.6	47.7	-3961.0	92.0	KW-00273
02.45013	-02.15094	88.8	26.9	15.2	848.6	39.5	43.0	-4341.0	83.6	KW-00274
03.23803	-01.15083	-52.0	19.9	15.0	607.8	37.8	44.9	-4197.3	93.1	KW-00275
03.84154	-00.38518	-57.1	17.2	12.6	509.1	30.8	44.2	-4159.2	96.7	KW-00276
01.29659	-03.83133	-22.0	12.0	5.3	264.2	18.5	36.4	-4377.3	77.3	KW-00277
01.48455	-04.27761	25.6	10.2	8.2	470.9	22.7	58.8	-4566.8	84.0	KW-00278
03.13615	-00.49900	-59.7	15.9	13.3	534.8	25.0	42.9	-4318.5	88.9	KW-00279
03.45828	-00.50725	-13.5	14.4	6.5	246.2	30.6	41.0	-4146.9	90.6	KW-00280
01.75222	-00.10081	61.5	7.3	6.3	248.9	14.6	37.3	-4492.9	84.4	KW-00281
03.67522	-03.20398	159.4	9.0	8.2	298.9	10.8	50.7	-4438.8	95.3	KW-00282
04.42266	-03.61794	-23.5	11.2	7.5	411.3	5.6	31.6	-4699.8	99.3	KW-00283
01.14139	-03.87228	-71.4	20.9	13.8	357.3	24.2	36.0	-4537.4	76.7	KW-00284
05.62731	-01.46044	22.2	20.9	18.4	3042.8	197.4	224.2	-3006.5	103.5	KW-00285
06.40149	-02.09699	-45.6	22.3	16.9	2654.3	158.4	200.1	-3620.8	110.7	KW-00286
06.02546	-00.24559	-54.6	8.5	7.3	736.0	65.0	70.6	-2528.7	102.2	KW-00287
06.16929	-00.40109	-66.0	18.2	14.6	1018.8	55.9	65.7	-2946.5	103.1	KW-00288
-07.34676	03.97440	72.6	16.3	14.4	1683.7	91.8	125.6	-2678.1	106.8	KW-00289
-05.75622	01.48741	41.9	18.3	15.3	351.7	31.9	49.7	-5171.2	59.0	KW-00290
-08.31828	01.36188	-71.4	20.7	11.9	588.3	46.9	44.9	-4834.3	68.2	KW-00291
-08.15427	00.44525	77.1	16.6	7.9	373.8	18.0	38.3	-5031.9	41.5	KW-00292
-08.15371	00.76851	159.9	15.7	14.1	638.7	31.0	23.5	-5168.6	43.3	KW-00293
-07.21199	01.71823	74.7	44.2	16.3	455.7	19.8	39.4	-4762.6	67.9	KW-00294
-07.91262	01.33701	86.6	15.8	12.0	652.1	37.7	63.7	-5094.6	52.3	KW-00295
-09.06107	01.14953	-3.8	26.0	15.5	539.0	50.0	41.7	-4951.6	65.1	KW-00296
-09.50153	01.12920	-60.0	17.0	9.3	627.6	44.1	42.3	-4576.3	50.9	KW-00297
-05.39237	01.15698	-51.9	15.7	13.6	440.4	17.3	45.8	-5100.9	59.6	KW-00298
-07.76070	01.51204	81.0	8.0	6.3	268.8	19.5	54.3	-4962.8	78.5	KW-00299
-06.57599	01.41318	179.7	12.0	10.0	553.1	25.3	24.1	-4997.6	54.7	KW-00300
-07.94658	00.88487	85.4	9.8	8.2	312.1	21.9	19.4	-5065.7	44.8	KW-00301
-05.52972	00.49119	87.8	9.1	7.1	127.1	22.2	26.3	-5064.6	41.8	KW-00302
-08.40732	00.72279	72.4	13.0	7.7	312.6	17.8	32.3	-5003.0	41.9	KW-00303
-09.38391	00.95343	162.7	16.7	13.9	312.6	34.0	24.6	-4736.0	56.5	KW-00304
-12.00258	00.82039	88.8	27.2	11.2	785.4	71.4	69.5	-4282.8	43.5	KW-00305
-13.65261	00.61488	70.6	30.5	20.1	956.2	69.2	65.0	-4382.0	40.3	KW-00306
-12.88744	00.63378	96.1	31.7	25.9	494.2	41.2	41.4	-4480.3	42.8	KW-00307
-12.81263	02.71217	84.6	17.5	15.5	490.1	41.1	58.9	-4711.4	78.7	KW-00308
-11.51501	00.90391	-43.6	11.3	8.1	150.8	36.9	54.6	-4728.4	49.9	KW-00309
-12.20152	02.87740	67.5	9.6	7.2	124.4	29.1	54.0	-4539.1	81.9	KW-00310
-12.48589	00.76446	-32.4	10.2	6.9	455.2	34.6	44.5	-4766.3	51.3	KW-00311
-12.54459	02.81289	68.4	9.0	3.8	533.0	38.2	41.7	-4514.2	80.2	KW-00312
-13.14396	02.63701	57.6	18.8	13.5	406.7	31.3	49.7	-4667.3	76.9	KW-00313
-12.74687	00.74053	175.9	10.6	8.8	260.9	38.0	35.8	-4169.4	48.8	KW-00314
-09.83730	01.78897	53.9	17.0	15.5	888.3	9.9	54.3	-4906.4	84.5	KW-00315
-13.44015	02.57673	-80.0	17.4	14.7	255.1	21.6	42.9	-4704.8	75.3	KW-00316
-12.44454	00.54789	-8.5	21.6	8.8	295.5	53.8	36.2	-4340.0	45.6	KW-00317
-14.42922	01.79435	-36.7	28.7	16.2	459.0	-6.7	37.7	-5233.4	61.4	KW-00318
-12.82521	02.15218	-56.1	16.2	10.9	321.9	23.1	32.9	-4761.6	71.0	KW-00319
-10.47832	02.62193	170.9	8.5	7.9	125.7	22.6	27.0	-4577.7	83.1	KW-00320
-13.30172	00.67543	-86.1	11.1	6.2	162.8	37.3	43.8	-4316.7	52.6	KW-00321
-12.29053	02.28784	17.7	19.1	15.0	250.7	23.3	30.2	-4661.6	73.9	KW-00322
-13.47157	01.89724	159.5	19.3	12.4	634.9	10.6	30.4	-4944.3	67.4	KW-00323
-10.46956	01.77807	-39.5	17.3	14.6	149.7	0.6	30.5	-4777.9	81.5	KW-00324
-14.05455	01.38415	169.6	16.2	13.9	296.1	2.7	28.4	-4912.0	62.7	KW-00325
-15.62437	01.63046	87.3	17.4	15.3	1217.6	17.3	65.7	-5147.8	54.4	KW-00326
-17.49080	02.17043	-26.9	16.8	12.6	1490.8	30.8	86.7	-4937.3	67.6	KW-00327
-17.88965	01.25534	44.6	20.6	16.4	1003.8	18.1	66.7	-5134.3	42.5	KW-00328
-16.56190	01.75326	68.5	11.4	4.5	421.3	5.5	88.7	-4563.8	56.3	KW-00329
-19.27878	01.16588	-64.2	21.1	13.0	744.1	46.5	58.6	-4937.6	34.9	KW-00330
-19.01819	01.14828	-9.4	14.0	7.6	400.0	43.5	56.8	-4624.6	35.9	KW-00331
-17.33736	01.32803	-30.2	17.5	11.8	664.7	13.8	57.3	-4849.1	46.2	KW-00332
-16.17504	01.50827	66.7	15.8	10.5	324.2	-6.2	33.1	-4974.1	50.6	KW-00333
-18.80705	05.32617	37.9	19.1	14.9	496.6	30.5	37.1	-4848.6	83.1	KW-00334
-17.57523	01.24509	32.7	37.4	26.6	511.7	-0.6	33.1	-5149.2	43.1	KW-00335
-18.15562	01.25387	21.1	15.9	12.8	417.8	8.9	36.7	-4808.6	41.8	KW-00336
-18.60872	01.25863	130.5	22.0	13.4	376.0	21.2	43.0	-4735.9	41.4	KW-00337
-18.82127	01.18918	30.9	25.6	13.2	597.4	31.2	37.4	-4930.9	37.7	KW-00338
-14.68686	02.53206	77.9	21.8	6.9	217.8	23.2	35.5	-4654.1	77.6	KW-00339
-14.72547	01.80836	35.8	36.2	13.0	521.0	-12.8	40.0	-5248.7	59.9	KW-00340
-15.34187	01.67932	142.8	21.8	14.8	662.2	-12.6	39.0	-5254.6	55.8	KW-00341
-16.05290	02.46780	37.6	12.7	7.5	112.4	-17.6	39.1	-5044.4	76.2	KW-00342
-17.12663	01.92417	-39.5	16.1	13.9	436.1	-8.7	34.4	-5257.7	53.5	KW-00343
-16.01291	02.65704	-15.2	25.7	11.2	170.4	2.3	37.3	-5013.0	80.5	KW-00344
-24.27306	01.44990	132.8	17.6	15.7	2159.4	100.9	161.6	-3277.5	30.4	KW-00345
-20.88225	04.17852	156.5	20.1	16.4	1776.7	42.4	64.4	-3965.5	59.6	KW-00346
-24.65889	00.79788	91.1	16.4	11.8	849.2	38.3	84.4	-3779.2	10.3	KW-00347
-24.35497	01.11861	76.9	16.7	13.0	559.4	45.1	58.0	-3379.1	12.9	KW-00348
-24.23403	01.76840	85.4	15.5	8.9	872.7	40.5	60.0	-3234.2	33.5	KW-00349
-20.16952	04.93968	-25.3	17.1	14.1	1061.0	31.2	54.8	-3483.2	66.9	KW-00350
-22.60976	04.41246	71.8	19.1	17.9	971.6	37.6	48.5	-3799.5	49.5	KW-00351
-19.81160	04.65592	124.9	11.2	9.4	912.9	22.3	47.1	-4197.2	66.9	KW-00352
-23.70415	01.18582	81.1	10.8	8.4	273.0	16.4	67.6	-3932.0	16.5	KW-00353
-24.31315	04.30942	85.7	25.0	16.7	743.2	32.4	41.8	-4214.0	49.4	KW-00354
-24.48789	01.75359	81.1	30.8	24.7	392.7	19.2	43.6	-3402.6	32.1	KW-00355
-23.10599	02.44836	80.3	24.4	18.7	406.9	31.2	63.8	-4461.1	43.7	KW-00356
-20.08735	01.09778	62.9	10.6	8.6	284.9	42.8	41.7	-4344.6	29.8	KW-00357
-24.11827	01.15894	122.8	23.5	11.8	562.3	29.7	31.9	-3740.0	14.3	KW-00358
-23.88855	01.15555	82.9	15.0	11.3	309.2	17.1	41.4	-3946.4	15.4	KW-00359
-20.67398	00.50655	124.2	11.3	9.0	324.9	1.3	38.2	-4717.9	24.7	KW-00360
-24.43565	04.98352	87.5	12.1	10.1	338.5	32.3	33.1	-4199.5	49.7	KW-00361
-24.15498	03.23317	71.1	20.8	17.6	556.3	26.1	39.7	-4476.9	38.7	KW-00362
-23.98973	03.23231	82.8	16.7	14.0	437.0	20.7	37.8	-4523.3	39.5	KW-00363
-20.08994	03.13509	-9.9	8.3	7.0	346.4	23.3	38.0	-4300.8	63.3	KW-00364
-23.66033	04.53532	82.6	18.8	15.6	363.2	29.7	35.1	-4260.1	54.5	KW-00365
-24.51935	01.61175	87.3	10.7	8.2	362.9	35.6	37.7	-2879.2	31.8	KW-00366
-21.77495	03.59038	-3.2	9.4	8.0	438.9	22.1	35.6	-3963.0	53.1	KW-00367
-22.32765	02.43782	96.5	21.8	15.0	493.1	21.7	40.0	-4555.0	48.0	KW-00368
-24.31172	00.83077	79.5	15.3	12.2	452.8	10.7	38.6	-3907.1	12.5	KW-00369
-20.90025	01.59875	85.2	33.7	17.3	337.9	-11.4	34.6	-4917.9	50.1	KW-00370
-19.85808	01.13535	96.9	12.4	10.7	423.8	34.3	33.4	-4587.2	31.3	KW-00371
-22.77723	00.70072	74.3	15.2	12.0	203.1	39.5	33.8	-3796.8	13.7	KW-00372
-23.30287	04.96532	-4.5	16.5	13.8	180.3	26.9	34.7	-4205.1	57.3	KW-00373
-22.87183	02.38971	84.9	13.0	10.4	224.1	21.1	40.8	-4349.2	44.9	KW-00374
-23.95416	02.94849	80.0	24.8	20.6	448.6	21.7	32.4	-4440.4	39.5	KW-00375
-23.34680	01.72597	75.9	14.3	11.2	202.8	26.2	39.1	-4015.1	37.8	KW-00376
-20.04440	04.57541	-8.1	18.7	15.9	553.9	16.8	30.7	-3922.6	65.4	KW-00377
-29.30915	00.91904	68.5	26.0	11.9	2384.4	156.1	217.4	-2779.4	4.8	KW-00378
-24.97387	01.46872	-49.7	15.7	13.8	2725.5	97.0	161.6	-3497.8	28.8	KW-00379
-25.67611	01.59390	-82.7	32.4	12.1	2203.2	86.3	128.3	-3486.0	25.5	KW-00380
-28.68047	02.28790	22.6	13.7	13.5	2140.2	71.2	92.1	-3502.3	13.2	KW-00381
-29.51743	00.85294	-81.4	19.8	11.5	1938.8	88.7	104.1	-3300.5	4.8	KW-00382
-27.63000	04.82186	27.7	16.5	12.8	1147.2	57.5	100.2	-4140.7	31.8	KW-00383
-28.15264	01.33240	66.4	21.6	13.1	1130.7	65.0	92.4	-3394.0	11.4	KW-00384
-26.63266	01.35281	-89.6	18.5	13.1	1410.8	67.8	90.3	-3424.7	19.8	KW-00385
-24.77052	01.50956	28.1	19.8	15.1	2013.1	71.0	87.4	-3468.0	29.9	KW-00386
-29.65409	00.83132	68.8	18.0	10.9	1328.5	71.5	81.0	-3174.2	3.9	KW-00387
-25.37283	00.91163	64.4	17.0	14.6	1049.5	45.5	77.7	-3646.7	5.0	KW-00388
-26.58491	01.44886	1.7	19.5	14.5	876.7	61.6	79.4	-3093.7	20.5	KW-00389
-27.77874	02.11908	-61.3	16.5	13.8	2073.8	60.2	78.6	-3720.3	18.2	KW-00390
-25.96514	00.83608	48.5	16.9	12.9	1451.0	31.4	74.4	-4085.8	1.2	KW-00391
-25.59220	00.90813	-74.3	22.9	14.3	708.5	39.4	65.5	-3542.8	3.4	KW-00392
-26.89053	02.35936	-85.5	12.0	7.4	540.2	41.3	47.5	-3707.4	23.4	KW-00393
-27.57147	02.41972	-44.7	17.8	14.3	612.5	40.2	58.4	-3761.6	19.7	KW-00394
-29.74862	01.69714	-74.1	13.2	7.1	351.1	46.9	48.7	-3098.9	5.9	KW-00395
-26.30919	03.14236	71.2	10.0	6.7	549.8	30.4	53.9	-3975.7	27.3	KW-00396
-27.06499	04.34361	43.0	4.0	3.3	265.2	31.7	38.4	-3750.8	33.7	KW-00397
-26.21357	00.82927	-83.7	14.9	12.6	1154.9	5.5	52.1	-4176.7	2.0	KW-00398
-29.46499	01.38138	27.2	9.3	7.8	144.0	31.2	37.5	-3153.5	4.9	KW-00399
-28.96021	02.77444	68.5	16.9	14.0	199.2	33.9	36.1	-3534.8	11.9	KW-00400
-27.11395	05.49540	-57.8	9.4	8.3	682.5	40.2	49.4	-3859.1	35.1	KW-00401
-27.91088	02.52475	-66.8	11.8	7.5	411.6	40.4	43.6	-3474.0	17.8	KW-00402
-28.59208	01.91891	-75.6	14.9	12.7	384.7	43.6	40.9	-3297.1	13.4	KW-00403
-28.46586	03.94428	113.3	15.0	13.9	761.6	41.8	29.9	-3865.9	15.7	KW-00404
-28.61765	03.13996	75.2	18.5	14.3	337.2	33.4	39.4	-3634.9	14.1	KW-00405
-24.37057	03.16071	48.4	21.4	18.7	724.1	35.4	50.3	-4473.9	37.6	KW-00406
-25.78422	00.90007	-66.8	20.4	14.2	891.8	32.0	43.8	-3887.4	1.8	KW-00407
-25.91157	01.33545	173.6	8.1	5.9	251.8	28.2	42.7	-3349.1	22.3	KW-00408
-28.48341	05.30898	-46.0	16.3	16.2	603.7	36.2	40.6	-4037.2	27.4	KW-00409
-28.72859	05.37115	-51.9	21.3	15.6	520.3	40.2	40.4	-4071.9	26.0	KW-00410
-26.30717	05.07802	4.0	7.3	6.5	322.9	18.1	40.9	-4225.3	39.0	KW-00411
-27.83400	01.87684	-44.2	17.6	15.1	462.7	44.8	38.9	-3532.5	16.7	KW-00412
-24.70732	03.03570	74.1	14.3	8.2	368.5	28.4	36.5	-4232.4	35.7	KW-00413
-26.64461	03.98558	-45.7	19.8	16.2	612.8	29.7	30.3	-4438.1	26.0	KW-00414
-26.63389	03.37881	-81.0	20.0	14.6	406.6	25.6	30.4	-4062.6	25.6	KW-00415
-26.80287	02.56753	85.6	11.7	8.7	394.5	34.2	45.5	-3759.4	24.0	KW-00416
-26.26312	04.77033	179.6	15.1	13.2	332.0	22.9	35.5	-4384.8	38.9	KW-00417
-26.73750	03.11629	-78.8	14.3	9.8	338.4	23.2	50.7	-3955.5	24.8	KW-00418
-27.11542	03.77114	28.9	9.4	8.2	131.0	17.5	31.8	-4034.8	23.2	KW-00419
-27.04121	02.63422	89.3	15.5	12.1	253.0	27.1	40.0	-3810.9	22.8	KW-00420
-24.95783	03.17663	44.7	17.3	8.9	515.7	28.4	31.0	-4135.4	34.6	KW-00421
-25.68551	02.62840	11.3	7.9	6.5	259.0	24.0	31.1	-3872.8	30.2	KW-00422
-26.75212	05.12948	87.5	11.8	7.1	1068.3	19.3	32.8	-4049.4	36.7	KW-00423
-29.05081	04.22182	66.4	25.8	15.0	403.3	29.3	36.7	-3937.4	21.2	KW-00424
-26.81864	03.81997	66.4	19.0	14.9	269.3	23.5	20.8	-4206.8	25.0	KW-00425
-26.74984	02.04016	66.8	13.0	12.2	559.9	37.8	33.9	-3831.6	23.7	KW-00426
-28.64779	03.94640	55.2	15.0	13.3	303.1	34.5	20.5	-3878.6	14.6	KW-00427
-27.79748	03.22277	-74.3	18.4	12.0	282.5	20.3	39.2	-3936.0	18.9	KW-00428
-29.09180	03.12332	87.3	9.9	3.9	192.6	31.0	35.1	-3449.7	11.4	KW-00429
-25.61580	02.75224	169.2	18.3	14.7	345.6	24.9	23.2	-4032.0	30.7	KW-00430
-28.44266	01.57883	161.4	17.9	15.6	353.8	35.5	28.6	-3274.2	10.3	KW-00431
-26.37189	01.43821	81.9	7.1	5.5	239.6	17.8	26.0	-3339.8	21.6	KW-00432
-27.69930	01.91551	36.3	17.8	15.4	504.8	39.5	29.5	-3596.1	17.7	KW-00433
-25.52563	03.29495	-47.9	18.1	14.1	299.3	19.3	28.2	-4282.6	31.6	KW-00434
-24.51803	03.04690	-48.3	15.9	15.3	463.7	25.4	30.4	-4491.9	36.7	KW-00435
-28.10844	02.53389	45.3	8.9	7.4	228.8	27.5	29.6	-3607.8	16.7	KW-00436
-29.09022	02.43939	78.2	15.9	12.9	309.4	25.0	25.9	-3428.1	11.0	KW-00437
-28.02498	05.07825	-81.9	18.8	11.1	492.3	19.5	32.0	-4260.2	29.8	KW-00438
-29.12615	02.87413	154.0	9.6	8.4	378.0	24.3	19.0	-3551.9	11.1	KW-00439
-29.39630	01.91843	-85.7	17.2	11.8	438.2	33.2	32.5	-3230.8	8.7	KW-00440
-26.06355	05.22245	154.2	18.4	14.1	266.6	15.9	28.2	-4347.2	40.4	KW-00441
-25.57177	02.02643	-46.3	9.4	8.6	248.4	19.2	28.6	-3875.8	29.1	KW-00442
-28.78635	03.96532	178.2	15.3	13.7	244.8	34.3	15.0	-3676.2	13.8	KW-00443
-26.36182	03.58171	158.9	19.8	16.2	388.3	16.5	19.2	-4349.5	27.3	KW-00444
-32.76153	04.17470	164.8	16.8	7.3	1462.2	87.8	105.7	-2709.4	1.2	KW-00445
-32.32554	04.05676	87.2	17.0	13.4	1332.3	86.6	108.3	-3206.4	2.1	KW-00446
-30.83550	02.82715	128.4	11.5	6.5	1274.0	77.9	97.2	-2772.3	2.1	KW-00447
-32.64753	05.41607	-5.6	10.6	8.9	796.6	64.4	77.1	-2908.9	1.6	KW-00448
-32.54120	04.90548	170.4	11.2	9.7	821.9	77.3	84.3	-2676.6	0.7	KW-00449
-32.33001	04.36106	139.1	12.7	6.7	1227.0	68.0	77.5	-3119.3	2.1	KW-00450
-30.34486	03.86434	125.0	7.9	6.9	931.7	44.2	79.7	-3668.0	5.8	KW-00451
-32.48225	04.57469	-0.5	28.6	19.1	1097.5	68.9	71.0	-2924.3	1.0	KW-00452
-29.62510	03.12116	75.7	16.0	13.4	834.9	35.8	55.5	-3630.8	8.6	KW-00453
-32.75353	05.65243	98.1	24.1	16.3	469.5	47.6	49.4	-3200.1	1.7	KW-00454
-30.85183	03.31596	171.3	28.1	9.4	602.1	54.0	44.0	-3038.7	2.8	KW-00455
-30.25843	02.90396	84.2	21.5	15.9	868.4	42.5	47.4	-3501.7	5.2	KW-00456
-30.79178	03.74544	52.5	9.4	8.7	517.1	42.6	47.4	-3209.7	3.6	KW-00457
-29.65271	03.36088	-6.3	7.9	6.9	200.7	30.3	46.6	-3595.0	8.7	KW-00458
-31.47910	05.24773	146.2	18.5	16.7	516.9	40.3	43.0	-3524.5	9.5	KW-00459
-30.20145	01.63441	-16.2	15.1	12.8	424.4	49.6	36.4	-2719.5	3.0	KW-00460
-31.77657	05.09706	-7.9	8.4	7.0	356.1	23.9	37.4	-3554.4	7.0	KW-00461
-32.12504	05.16815	-25.5	12.5	10.9	504.0	29.8	32.3	-3256.3	4.6	KW-00462
-30.11609	05.35721	56.0	10.5	9.4	373.4	38.1	33.9	-3833.1	17.9	KW-00463
-30.65822	03.21396	86.5	17.1	14.4	450.7	26.5	34.7	-3381.1	3.5	KW-00464
-30.21163	03.21104	118.0	15.8	10.2	469.8	30.2	32.2	-3516.2	5.8	KW-00465
-30.31312	05.39151	35.0	11.4	9.6	335.5	33.2	32.1	-3908.0	16.8	KW-00466
-29.56078	05.20536	129.0	24.1	20.3	432.2	28.8	31.8	-3881.1	21.1	KW-00467
-30.64844	05.28473	149.2	28.0	19.9	418.1	39.9	30.4	-3835.6	14.7	KW-00468
-30.50348	03.15123	83.5	19.3	16.2	199.6	25.4	31.3	-3386.3	4.2	KW-00469
-29.63093	04.22210	81.2	22.4	18.3	393.8	30.7	31.9	-3675.9	19.6	KW-00470
02.41264	01.07495	157.0	13.6	7.5	933.1	51.7	83.1	-4076.2	83.2	KW-00471
02.13638	00.73136	8.7	24.9	13.4	1696.0	44.2	84.2	-4623.4	81.2	KW-00472
02.50060	00.55842	135.4	7.7	7.3	878.8	32.5	73.4	-4192.6	84.0	KW-00473
